,price,mileage,transmission,emission_class,fuel,link,co2,brand,model,warranty,year,brand_model
15470,26890.0,139144.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/20-t6-recharge-awd-r-design-expression-phev-340pk-airco-ecc-navi-carplay-pdc-va-camera-full-led-trekhaak-privacy-glass-winter-pack-sensus-connect-high-performance-cruise-control/id/4798048,42.0,volvo,V60,0.0,2021.0,volvo V60
15471,7690.0,157014.0,manual,Euro 5,diesel,https://gocar.be/en/cars/volvo/v60/v60-16-d2-kinetic/id/4798068,47.0,volvo,V60,12.0,2014.0,volvo V60
15472,34995.0,60497.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volvo/xc60/20-d4-geartronic-20-d4-geartronic-gps-camera-leder-pdc-cruise-acc-pano-alu-18/id/4798386,163.0,volvo,XC60,0.0,2021.0,volvo XC60
15474,21900.0,94664.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/volvo/s60/s60-t4-geartronic-inscription/id/4796253,47.0,volvo,S60,0.0,2021.0,volvo S60
15475,54995.0,25250.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/xc60/plus-dark-20t8-recharge-geartronic-phev-plus-dark-20t8-recharge-geartronic-phev-carplay-gps-camera-pdc-cruise-acc-pano-leder-alu-20/id/4794547,23.0,volvo,XC60,0.0,2024.0,volvo XC60
15476,34495.0,77914.0,automatic,Euro 6d-TEMP,diesel,https://gocar.be/en/cars/volvo/xc60/20-b4-r-design-memory-seat-stuur-en-zetelverwarming-carplay-acc/id/4793853,171.0,volvo,XC60,0.0,2021.0,volvo XC60
15477,31450.0,93931.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/r-design-t6-awd-hybride-360-camera-trekhaak-dodehoeksensoren-r-design-t6-awd-hybride-360-camera-trekhaak-dodehoeksensoren/id/4790669,36.0,volvo,V60,24.0,2021.0,volvo V60
15478,31450.0,93931.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/r-design-t6-awd-hybride-360-camera-trekhaak-dodehoeksensoren-r-design-t6-awd-hybride-360-camera-trekhaak-dodehoeksensoren/id/4790659,36.0,volvo,V60,24.0,2021.0,volvo V60
15479,34750.0,87727.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/ii-r-design-t8-awd-hybride-adapt-cruise-control-trekhaak-harman-kardon-r-design-t8-awd-hybride-adapt-cruise-control-trekhaak-harman-kardon/id/4790676,36.0,volvo,V60,24.0,2021.0,volvo V60
15480,24450.0,105000.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volvo/v60/momentum-d3-aut-trekhaak-navi-smartphone-integratie-momentum-d3-aut-trekhaak-navi-smartphone-integratie/id/4790665,120.0,volvo,V60,12.0,2019.0,volvo V60
15481,34750.0,87727.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/ii-r-design-t8-awd-hybride-adapt-cruise-control-trekhaak-harman-kardon-r-design-t8-awd-hybride-adapt-cruise-control-trekhaak-harman-kardon/id/4790660,36.0,volvo,V60,24.0,2021.0,volvo V60
15482,24450.0,105000.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volvo/v60/momentum-d3-aut-trekhaak-navi-smartphone-integratie-momentum-d3-aut-trekhaak-navi-smartphone-integratie/id/4790654,120.0,volvo,V60,12.0,2019.0,volvo V60
15483,34900.0,15000.0,automatic,Euro 6,electric,https://gocar.be/en/cars/volvo/ex30/single-motor-extended-range-plus-119631-single-motor-extended-range-plus/id/4789040,47.0,volvo,X3,24.0,2024.0,volvo X3
15484,61490.0,9900.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volvo/xc60/black-edition-plus-t6-awd-plug-in-hybrid-elektrischbenzine/id/4789053,25.0,volvo,XC60,24.0,2025.0,volvo XC60
15485,16445.0,111260.0,automatic,Euro 6b,petrol,https://gocar.be/en/cars/volvo/v40/15-t2-automaat-momentum-marge-auto-airco-navigatie-parkeersensoren-lichtmetalen-velgen-bluetooth/id/4789980,125.0,volvo,V40,0.0,2018.0,volvo V40
15486,52500.0,500.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v90/recharge-t6-awd-plug-in-hybrid-core-bright-219654-recharge-t6-awd-plug-in-hybrid-core-bright/id/4789039,19.0,volvo,V90,24.0,2023.0,volvo V90
15488,40900.0,20457.0,automatic,Euro 6d,electric,https://gocar.be/en/cars/volvo/c40/twin-motor-recharge-plus/id/4784908,47.0,volvo,C40,24.0,2023.0,volvo C40
15490,34690.0,69546.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/20-t6-recharge-awd-r-design-navigatie-harmon-kardon-camera-adaptive-cruise-control-19-inch-lichtmetalen-velgen/id/4784297,42.0,volvo,V60,0.0,2021.0,volvo V60
15491,37500.0,97000.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/xc60/recharge-t6-awd-plug-in-hybrid-inscription-792959-recharge-t6-plug-in-hybrid-inscription-nedc-42-gkm/id/4783770,42.0,volvo,XC60,24.0,2021.0,volvo XC60
15492,41600.0,19110.0,automatic,Euro 6,electric,https://gocar.be/en/cars/volvo/c40/c40-recharge-82-kwh-single-m-extended-range-core/id/4783250,47.0,volvo,C40,12.0,2024.0,volvo C40
15495,45450.0,43546.0,automatic,Euro 6,hybrid - diesel,https://gocar.be/en/cars/volvo/v90/plus-bright-b4-mild-hybride-pano-dak-verwarmde-voorruit-leder-plus-bright-b4-mild-hybride-pano-dak-verwarmde-voorruit-leder/id/4779987,151.0,volvo,V90,24.0,2024.0,volvo V90
15496,45450.0,43546.0,automatic,Euro 6,hybrid - diesel,https://gocar.be/en/cars/volvo/v90/plus-bright-b4-mild-hybride-pano-dak-verwarmde-voorruit-leder-plus-bright-b4-mild-hybride-pano-dak-verwarmde-voorruit-leder/id/4779994,151.0,volvo,V90,24.0,2024.0,volvo V90
15497,26990.0,68522.0,manual,Euro 6c,diesel,https://gocar.be/en/cars/volvo/v90/20-d4-momentumadblue-eu6d-t-cam-stoelverwarming/id/4779687,124.0,volvo,V90,0.0,2018.0,volvo V90
15498,15790.0,77512.0,manual,Euro 6d-TEMP,diesel,https://gocar.be/en/cars/volvo/v40/20-d2-black-edition-adblue-e/id/4779704,122.0,volvo,V40,0.0,2019.0,volvo V40
15499,27490.0,41696.0,manual,Euro 6b,diesel,https://gocar.be/en/cars/volvo/xc60/20-d4-luxury-edition-pano-navi-blis-acc-zetelverwsc/id/4779751,117.0,volvo,XC60,0.0,2017.0,volvo XC60
15500,33990.0,71392.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/volvo/v60/20-t8-te-r-design-hybride-gps-camera-acc/id/4779772,44.0,volvo,V60,12.0,2019.0,volvo V60
15501,22990.0,153958.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volvo/xc60/autd3r-designzetelverwxenon/id/4778184,124.0,volvo,XC60,0.0,2017.0,volvo XC60
15502,39950.0,94700.0,automatic,Euro 6,hybrid - diesel,https://gocar.be/en/cars/volvo/v90/momentum-pro-b4-camera-zetelverwarming-verw-stuurwiel-momentum-pro-b4-camera-zetelverwarming-verw-stuurwiel/id/4777631,128.0,volvo,V90,24.0,2022.0,volvo V90
15503,39950.0,94700.0,automatic,Euro 6,hybrid - diesel,https://gocar.be/en/cars/volvo/v90/momentum-pro-b4-camera-zetelverwarming-verw-stuurwiel-momentum-pro-b4-camera-zetelverwarming-verw-stuurwiel/id/4777638,128.0,volvo,V90,24.0,2022.0,volvo V90
15504,32750.0,137000.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volvo/xc60/momentum-t5-blond-leder-navi-momentum-t5-blond-leder-navi/id/4776239,166.0,volvo,XC60,12.0,2018.0,volvo XC60
15505,32750.0,137000.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volvo/xc60/momentum-t5-blond-leder-navi-momentum-t5-blond-leder-navi/id/4776241,166.0,volvo,XC60,12.0,2018.0,volvo XC60
15506,18900.0,159500.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volvo/v60/v60-t6306pkgeartronicr-designnaviledercamera/id/4777267,157.0,volvo,V60,11.0,2015.0,volvo V60
15507,59950.0,61000.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v90/ultimate-bright-t6-hybride-geventileerd-leder-zetelmassage-360-camera/id/4772671,19.0,volvo,V90,24.0,2023.0,volvo V90
15508,59950.0,61000.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v90/ultimate-bright-t6-hybride-geventileerd-leder-zetelmassage-360-camera/id/4772675,19.0,volvo,V90,24.0,2023.0,volvo V90
15509,32950.0,76603.0,automatic,Euro 6d-TEMP,electric,https://gocar.be/en/cars/volvo/c40/recharge-core-single-motor-el/id/4771444,0.0,volvo,C40,24.0,2022.0,volvo C40
15510,52690.0,24730.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volvo/xc60/ii-recharge-plus-t8-awd-plug-in-hybrid-bright/id/4770461,23.0,volvo,XC60,24.0,2024.0,volvo XC60
15511,34495.0,38864.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volvo/xc60/b4-inscription-panodak-memory-seats-carplay-wegklapbare-trekhaak/id/4771184,149.0,volvo,XC60,0.0,2020.0,volvo XC60
15512,48990.0,26583.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/xc60/20-t6-awd-phev-plus-dark-schuifdak-carplay/id/4769177,47.0,volvo,XC60,0.0,2024.0,volvo XC60
15514,37990.0,12000.0,automatic,Euro 6,electric,https://gocar.be/en/cars/volvo/c40/recharge-single-motor-extended-range-core-102558-recharge-single-motor-extended-range-core/id/4759345,47.0,volvo,C40,24.0,2023.0,volvo C40
15515,46950.0,55978.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volvo/xc60/recharge-plus-t6-awd-plug-in-hybrid-dark/id/4759357,24.0,volvo,XC60,24.0,2023.0,volvo XC60
15516,46950.0,79500.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volvo/v90/recharge-r-design-t8-awd/id/4759828,40.0,volvo,V90,24.0,2022.0,volvo V90
15517,34900.0,93950.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/xc60/t8-twin-engine-eawd-plug-in-hybride-inscription-543675-t8-twin-engine-plug-in-hybride-inscription-nedc-42-gkm/id/4758053,42.0,volvo,XC60,24.0,2020.0,volvo XC60
15518,12450.0,157000.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volvo/v40/20-d2-inscription-geartronic/id/4757845,104.0,volvo,V40,0.0,2016.0,volvo V40
15519,18900.0,166803.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volvo/v90/momentum-pro-d3-geartronic/id/4757285,47.0,volvo,V90,12.0,2020.0,volvo V90
15520,15200.0,169601.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volvo/v90/d3-6-traps-geartronic-momentum/id/4757256,47.0,volvo,V90,12.0,2017.0,volvo V90
15521,23950.0,94000.0,manual,Euro 6,diesel,https://gocar.be/en/cars/volvo/v60/d3-diesel-zetelverwarming-park-assist-achter-d3-diesel-zetelverwarming-park-assist-achter/id/4754040,117.0,volvo,V60,12.0,2019.0,volvo V60
15522,26990.0,94124.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/inscription-20-t6-awd-phev-340-pk-leder-camera-cruise-control/id/4754288,42.0,volvo,V60,12.0,2021.0,volvo V60
15523,41900.0,32800.0,automatic,Euro 6,electric,https://gocar.be/en/cars/volvo/c40/recharge-plus-single-motor-extended-range-getinte-ramen-digitale-spiegel-recharge-plus-single-motor-extended-range-getinte-ramen-digitale-spiegel/id/4754039,47.0,volvo,C40,24.0,2023.0,volvo C40
15524,41900.0,32800.0,automatic,Euro 6,electric,https://gocar.be/en/cars/volvo/c40/recharge-plus-single-motor-extended-range-getinte-ramen-digitale-spiegel-recharge-plus-single-motor-extended-range-getinte-ramen-digitale-spiegel/id/4754048,47.0,volvo,C40,24.0,2023.0,volvo C40
15525,23950.0,94000.0,manual,Euro 6,diesel,https://gocar.be/en/cars/volvo/v60/d3-diesel-zetelverwarming-park-assist-achter-d3-diesel-zetelverwarming-park-assist-achter/id/4754049,117.0,volvo,V60,12.0,2019.0,volvo V60
15526,54890.0,16500.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/xc60/ultra-t6-awd-plug-in-hybrid-four-c/id/4752031,23.0,volvo,XC60,24.0,2024.0,volvo XC60
15527,35895.0,50.0,automatic,Euro 6d-TEMP,electric,https://gocar.be/en/cars/volvo/ex30/recharge-plus-20-nieuw/id/4749546,0.0,volvo,X3,36.0,2025.0,volvo X3
15529,46999.0,21284.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v90/v90-t6-plug-in-hybrid-awd-ultra-brighttrekhaak/id/4745427,47.0,volvo,V90,0.0,2024.0,volvo V90
15530,52900.0,4500.0,automatic,Euro 6d-TEMP,electric,https://gocar.be/en/cars/volvo/ex30/cross-country-ultra-twin-motor-performance-electrique/id/4745437,47.0,volvo,X3,24.0,2025.0,volvo X3
15534,34995.0,73515.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/inscription-20t6-geartronic-phev-inscription-20t6-geartronic-phev-gps-leder-camera-pdc-cruise-alu-19-trekhaak/id/4741400,18.0,volvo,V60,0.0,2022.0,volvo V60
15535,11990.0,113000.0,manual,Euro 6b,diesel,https://gocar.be/en/cars/volvo/v40/20-d2-eco-kineticgpspdc-avt-arrcarnet/id/4741384,89.0,volvo,V40,12.0,2018.0,volvo V40
15536,18000.0,74955.0,manual,Euro 5,petrol,https://gocar.be/en/cars/volvo/s60/kinetic-t3/id/4739608,47.0,volvo,S60,0.0,2018.0,volvo S60
15537,32990.0,82201.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/xc60/20-t8-inscription-twin-engine-hybrid-pano-topstaat-1ste-eig/id/4740194,49.0,volvo,XC60,0.0,2017.0,volvo XC60
15538,13450.0,142836.0,automatic,Euro 6b,diesel,https://gocar.be/en/cars/volvo/v40/v40-20-d2-r-design-b-auto-euro-6b-harmankardon/id/4735987,47.0,volvo,V40,12.0,2016.0,volvo V40
15540,39750.0,119499.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/r-design-t8-awd-hybride-camera-pano-dak-adapt-cruise-r-design-t8-awd-hybride-camera-pano-dak-adapt-cruise/id/4729872,18.0,volvo,V60,24.0,2022.0,volvo V60
15541,39750.0,119499.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/r-design-t8-awd-hybride-camera-pano-dak-adapt-cruise-r-design-t8-awd-hybride-camera-pano-dak-adapt-cruise/id/4729937,18.0,volvo,V60,24.0,2022.0,volvo V60
15542,31995.0,94724.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v90/inscription-20t6-253-pk-phev-geartronic-inscription-20t6-253-pk-phev-geartronic-gps-camera-cruise-pdc-alu-18-trekhaak/id/4728019,47.0,volvo,V90,0.0,2021.0,volvo V90
15543,48500.0,42800.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/xc60/recharge-t6-awd-plug-in-hybrid-plus-dark-376008-recharge-t6-awd-plug-in-hybrid-plus-dark/id/4720115,23.0,volvo,XC60,24.0,2023.0,volvo XC60
15544,59900.0,8149.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volvo/xc60/demo-t6-awd-plus-bright-seat-ventilation-trekhaak/id/4716963,24.0,volvo,XC60,24.0,2024.0,volvo XC60
15545,52890.0,30250.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/xc60/recharge-ultimate-t6-awd-plug-in-hybrid-dark/id/4715765,23.0,volvo,XC60,24.0,2024.0,volvo XC60
15546,45450.0,43900.0,automatic,Euro 6,hybrid - diesel,https://gocar.be/en/cars/volvo/v90/plus-bright-b4-mild-hybride-diesel-leder-360-getinte-ramen-plus-bright-b4-mild-hybride-diesel-leder-360-getinte-ramen/id/4712531,150.0,volvo,V90,24.0,2024.0,volvo V90
15547,45450.0,43900.0,automatic,Euro 6,hybrid - diesel,https://gocar.be/en/cars/volvo/v90/plus-bright-b4-mild-hybride-diesel-leder-360-getinte-ramen-plus-bright-b4-mild-hybride-diesel-leder-360-getinte-ramen/id/4712514,150.0,volvo,V90,24.0,2024.0,volvo V90
15548,44500.0,19297.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volvo/s60/t8-awd-recharge-ultimate-dark-360-head-up-display/id/4712518,16.0,volvo,S60,24.0,2024.0,volvo S60
15551,10990.0,133000.0,manual,Euro 6,diesel,https://gocar.be/en/cars/volvo/v40/d2-man-kinetic/id/4710158,47.0,volvo,V40,24.0,2015.0,volvo V40
15552,19995.0,101629.0,manual,Euro 5,diesel,https://gocar.be/en/cars/volvo/v90/20-d3-inscription/id/4709913,119.0,volvo,V90,12.0,2017.0,volvo V90
15554,46995.0,7823.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/20-t6-recharge-plus-awd-phev-geartronic-20-t6-recharge-plus-awd-phev-geartronic-gps-leder-camera-pdc-cruise-alu-19/id/4708529,17.0,volvo,V60,0.0,2024.0,volvo V60
15555,40990.0,9000.0,automatic,Euro 6d-TEMP,electric,https://gocar.be/en/cars/volvo/ex30/plus-single-motor-extended-range-demo/id/4697663,47.0,volvo,X3,24.0,2025.0,volvo X3
15556,9990.0,151134.0,manual,Euro 6b,diesel,https://gocar.be/en/cars/volvo/v60/20-d2gpsclim/id/4694700,101.0,volvo,V60,12.0,2015.0,volvo V60
15557,24995.0,70734.0,automatic,Euro 6d-TEMP,diesel,https://gocar.be/en/cars/volvo/v60/20-d3-geartronic-20-d3-geartronic-gps-camera-pdc-cruise-alu-trekhaak/id/4693182,147.0,volvo,V60,0.0,2019.0,volvo V60
15558,41950.0,1040.0,automatic,Euro 6,electric,https://gocar.be/en/cars/volvo/ex30/69-kwh-rwd-single-motor-extended-range-full-option/id/4688548,47.0,volvo,X3,0.0,2025.0,volvo X3
15559,13990.0,145000.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volvo/v60/r-design/id/4676512,112.0,volvo,V60,0.0,2015.0,volvo V60
15560,20990.0,129900.0,automatic,Euro 6b,diesel,https://gocar.be/en/cars/volvo/v90/d4-lederadapt-cruisepilot-asspark-ass/id/4673269,47.0,volvo,V90,0.0,2016.0,volvo V90
15561,35750.0,55000.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volvo/xc60/20-b4-mhev-momentum-pro-mild-hybride-pack-hiver/id/4671264,160.0,volvo,XC60,0.0,2021.0,volvo XC60
15562,32950.0,32500.0,automatic,Euro 6d-TEMP,electric,https://gocar.be/en/cars/volvo/ex30/69-kwh-rwd-single-motor-extended-range-plus/id/4671793,0.0,volvo,X3,24.0,2024.0,volvo X3
15563,37900.0,7600.0,automatic,Euro 6,electric,https://gocar.be/en/cars/volvo/ex30/plus-single-motor-extended-range-elektrisch/id/4664581,0.0,volvo,X3,24.0,2024.0,volvo X3
15564,37790.0,29000.0,automatic,Euro 6d-TEMP,electric,https://gocar.be/en/cars/volvo/ex30/69-kwh-awd-twin-motor-performance-ultra-315-kw/id/4660391,47.0,volvo,X3,12.0,2024.0,volvo X3
15565,43900.0,9300.0,automatic,Euro 6,electric,https://gocar.be/en/cars/volvo/c40/recharge-single-motor-extended-range-plus-102991-demowagen-recharge-single-motor-extended-range-plus/id/4653090,47.0,volvo,C40,24.0,2024.0,volvo C40
15567,34900.0,70000.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volvo/xc60/t6-hybrid-awd-geartronic-rdesign-pano-acc-360/id/4647284,21.0,volvo,XC60,12.0,2021.0,volvo XC60
15568,30995.0,70362.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volvo/xc60/inscription-20d4-geartronic-inscription-20d4-geartronic-gps-leder-carplay-camera-pdc-cruise-alu-19-trekhaak/id/4646138,157.0,volvo,XC60,0.0,2021.0,volvo XC60
15569,12990.0,87199.0,automatic,Euro 5,petrol,https://gocar.be/en/cars/volvo/s60/16-t4-automgpscuir/id/4646159,159.0,volvo,S60,12.0,2015.0,volvo S60
15570,16950.0,251693.0,automatic,Euro 6b,diesel,https://gocar.be/en/cars/volvo/xc60/20-d4-new-model-kinetic-geartronic/id/4643428,133.0,volvo,XC60,0.0,2017.0,volvo XC60
15571,32990.0,32255.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volvo/s60/darl-plusblislederharman-k/id/4640045,47.0,volvo,S60,0.0,2023.0,volvo S60
15572,47400.0,25355.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v90/20-t6-awd-phev-plus-bright-leder-navi-camera/id/4626616,47.0,volvo,V90,12.0,2023.0,volvo V90
15573,39900.0,57366.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/xc-60/xc-60-t8-awd-recharge-plug-inr-designsafety-pack/id/4622558,51.0,volvo,XC60,0.0,2019.0,volvo XC60
15574,42500.0,25200.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/s60/s60-t8-awd-ultimate-dark-panopilot-assistblis-360/id/4623440,47.0,volvo,S60,0.0,2024.0,volvo S60
15575,47900.0,16900.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/plus-t6-awd-plug-in-hybrid-elektrischbenzin-da/id/4617231,17.0,volvo,V60,24.0,2024.0,volvo V60
15576,36750.0,35300.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/core-b3-mild-hybride-zetelverwarming-va-park-assist-va-core-b3-mild-hybride-zetelverwarming-va-park-assist-va/id/4614250,141.0,volvo,V60,24.0,2024.0,volvo V60
15577,36750.0,35300.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/core-b3-mild-hybride-zetelverwarming-va-park-assist-va-core-b3-mild-hybride-zetelverwarming-va-park-assist-va/id/4614255,141.0,volvo,V60,24.0,2024.0,volvo V60
15578,68950.0,5000.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v90/ultimate-dark-t6-awd-plug-in-hybride-pano-dak-360-camera-harman-kardo-ultimate-dark-t6-awd-plug-in-hybride-pano-dak-360-camera-harman-kardon/id/4613048,19.0,volvo,V90,24.0,2025.0,volvo V90
15579,68950.0,5000.0,automatic,Euro 6,hybrid - petrol,https://gocar.be/en/cars/volvo/v90/ultimate-dark-t6-awd-plug-in-hybride-pano-dak-360-camera-harman-kardo-ultimate-dark-t6-awd-plug-in-hybride-pano-dak-360-camera-harman-kardon/id/4613053,19.0,volvo,V90,24.0,2025.0,volvo V90
15580,43850.0,7400.0,automatic,Euro 6d-TEMP,electric,https://gocar.be/en/cars/volvo/ex30/ultra-single-motor-extended-range-elektrisch/id/4609260,47.0,volvo,X3,0.0,2024.0,volvo X3
15581,37250.0,30750.0,automatic,Euro 6,petrol,https://gocar.be/en/cars/volvo/xc60/ii-momentum-pro-b4-mild-hybrid/id/4609261,172.0,volvo,XC60,0.0,2021.0,volvo XC60
15585,26990.0,87593.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/inscription-20-t6-awd-phev-340-pk-leder-camera-cruise-control/id/4599572,42.0,volvo,V60,12.0,2021.0,volvo V60
15586,26990.0,86543.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/inscription-20-t6-awd-phev-340-pk-leder-camera-cruise-control/id/4595513,42.0,volvo,V60,12.0,2021.0,volvo V60
15587,26990.0,88178.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/inscription-20-t6-awd-phev-340-pk-leder-camera-cruise-control/id/4582537,42.0,volvo,V60,12.0,2021.0,volvo V60
15588,26990.0,96175.0,automatic,Euro 6d,hybrid - petrol,https://gocar.be/en/cars/volvo/v60/inscription-20-t6-awd-phev-340-pk-leder-camera-cruise-control/id/4582540,42.0,volvo,V60,12.0,2021.0,volvo V60
15589,16990.0,80462.0,automatic,Euro 6,diesel,https://gocar.be/en/cars/volvo/v40/r-design/id/4573996,124.0,volvo,V40,12.0,2019.0,volvo V40
15591,13990.0,74138.0,manual,Euro 6,diesel,https://gocar.be/en/cars/volvo/v40/kinetic-r-design/id/4568449,94.0,volvo,V40,12.0,2016.0,volvo V40
15592,12990.0,125000.0,manual,Euro 6,petrol,https://gocar.be/en/cars/volvo/v40/t2-black-line-navi-cruise-led/id/4507869,137.0,volvo,V40,12.0,2019.0,volvo V40
15593,11490.0,74000.0,manual,Euro 5,petrol,https://gocar.be/en/cars/volvo/v40/16-t3-garantie-airco-leder-zetelverw-navi-pdc/id/4470958,125.0,volvo,V40,12.0,2013.0,volvo V40
15594,49900.0,45689.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volvo/xc60-ii/t6-recharge-r-design/id/4422270,45.0,volvo,XC60,24.0,2021.0,volvo XC60
15595,39990.0,5859.0,automatic,Euro 6d,electric,https://gocar.be/en/cars/volvo/ex30/core-single-motor-extended-range/id/4422279,47.0,volvo,X3,24.0,2024.0,volvo X3
15596,36900.0,29958.0,automatic,Euro 6d,diesel,https://gocar.be/en/cars/volvo/v90/d4-aut-momentum-pro-163pk/id/4418759,127.0,volvo,V90,0.0,2021.0,volvo V90
15597,58900.0,17743.0,automatic,Euro 6d,petrol,https://gocar.be/en/cars/volvo/xc60/t6-recharge-plus-dark/id/4418761,24.0,volvo,XC60,24.0,2023.0,volvo XC60
15598,29900.0,132530.0,automatic,Euro 6d-TEMP,petrol,https://gocar.be/en/cars/volvo/v60/t8-inscription/id/4418764,44.0,volvo,V60,12.0,2019.0,volvo V60
