,mileage,transmission,link,price,emission_class,fuel,co2,brand,model,warranty,year,brand_model
14373,45028.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-4matic-sb-amg-pack-night-toit-pano/id/4878873,32890.0,Euro 6,petrol,170.0,mercedes,CLA,24.0,2021.0,mercedes CLA
14374,30819.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-shooting-brake-cla-d-amg-line/id/4879320,32950.0,Euro 6,diesel,137.0,mercedes,CLA,24.0,2023.0,mercedes CLA
14375,18867.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-coupe-amg-line-panoramisch-dak-nightpack-smartphone-integratie-widescreen/id/4879385,42990.0,Euro 6,petrol,138.0,mercedes,CLA,12.0,2025.0,mercedes CLA
14377,71584.0,automatic,https://gocar.be/en/cars/mercedes/cla/200-d-8g-dctamg-packpano-daknight-packfull-opt/id/4878442,30850.0,Euro 6d,diesel,119.0,mercedes,CLA,12.0,2021.0,mercedes CLA
14378,78500.0,automatic,https://gocar.be/en/cars/mercedes/cla/200-cla-200-d-amg-line-toit-pano-led-full-option/id/4878482,22990.0,Euro 6c,diesel,133.0,mercedes,CLA,12.0,2019.0,mercedes CLA
14379,112800.0,manual,https://gocar.be/en/cars/mercedes/cla/180-d-break-pack-amg-cuir-led-garantie-1-an/id/4878171,17990.0,Euro 6b,diesel,101.0,mercedes,CLA,12.0,2017.0,mercedes CLA
14380,117300.0,manual,https://gocar.be/en/cars/mercedes/cla/180-d-tva-deductible-garantie-1an/id/4878170,16990.0,Euro 6b,diesel,98.0,mercedes,CLA,12.0,2018.0,mercedes CLA
14383,13991.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-shooting-brake-business-line-verwarmde-zetels-smartphone-integratie-widescreen/id/4878593,32490.0,Euro 6,petrol,138.0,mercedes,CLA,12.0,2023.0,mercedes CLA
14384,79000.0,automatic,https://gocar.be/en/cars/mercedes/cla/n-a/id/4877483,33300.0,Euro 6,petrol,133.0,mercedes,CLA,0.0,2020.0,mercedes CLA
14385,45673.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-star-edition-shooting-brake-amg-line-panoramisch-dak-multibeam-led/id/4876186,33749.0,Euro 6,petrol,147.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14386,75000.0,automatic,https://gocar.be/en/cars/mercedes/cla/cla-180-amg-line/id/4877222,29500.0,Euro 6d,petrol,133.0,mercedes,CLA,0.0,2020.0,mercedes CLA
14387,13678.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-e-amg-line-shooting-brake-panoramisch-dak-trekhaak-carplay-nightpak/id/4875016,39950.0,Euro 6,hybrid - petrol,142.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14388,65710.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-cla-180-sb-dct-amg-pack-panosfeerverlichtmemory/id/4875304,27990.0,Euro 6d,petrol,125.0,mercedes,CLA,12.0,2020.0,mercedes CLA
14389,133000.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-business-amggtpscamerasemi-cuir-chauffgps/id/4875708,16490.0,Euro 6b,petrol,130.0,mercedes,CLA,12.0,2018.0,mercedes CLA
14390,8100.0,automatic,https://gocar.be/en/cars/mercedes/cla/200-d-coupe-amg-line/id/4875399,35500.0,Euro 6,diesel,114.0,mercedes,CLA,0.0,2023.0,mercedes CLA
14392,46606.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-star-edition-shooting-brake-amg-line-carplay-led-camera/id/4875226,33249.0,Euro 6,petrol,140.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14393,88000.0,automatic,https://gocar.be/en/cars/mercedes/cla/200-cla200d-amg-pano-feux-led-camera-cuir-gps/id/4875867,21450.0,Euro 6b,diesel,133.0,mercedes,CLA,12.0,2018.0,mercedes CLA
14394,50140.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-d-coupe-business-line/id/4874881,29890.0,Euro 6,diesel,133.0,mercedes,CLA,24.0,2023.0,mercedes CLA
14395,80167.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-4matic-sb-amg-premium-plus/id/4874882,32890.0,Euro 6,petrol,175.0,mercedes,CLA,24.0,2020.0,mercedes CLA
14396,28282.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-shooting-brake-amg-appcamerakeylessperfect/id/4874958,30950.0,Euro 6,petrol,133.0,mercedes,CLA,12.0,2023.0,mercedes CLA
14399,6900.0,automatic,https://gocar.be/en/cars/mercedes/classe-m/eqa-300-4m-panorama-beige-leder-360cam-memory-keyless/id/4875629,39450.0,Euro 6d-TEMP,electric,133.0,mercedes,CLA,0.0,2024.0,mercedes CLA
14400,18877.0,manual,https://gocar.be/en/cars/mercedes/cla/180-cla-180/id/4875747,19099.0,Euro 6d-TEMP,petrol,150.0,mercedes,CLA,12.0,2018.0,mercedes CLA
14401,49833.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-cla-250-amg-line/id/4875759,29599.0,Euro 6d,petrol,164.0,mercedes,CLA,12.0,2020.0,mercedes CLA
14403,25372.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-star-edition-shooting-brake-amg-line-nightpakket-carplay-camera/id/4874662,33749.0,Euro 6,petrol,140.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14404,32085.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-star-edition-shooting-brake-amg-line-nightpakket-key-less-carplay/id/4874684,33249.0,Euro 6,petrol,140.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14405,24250.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-e-amg-line-panoramisch-dak-smartphone-integratie-night-pack/id/4874201,33999.0,Euro 6,hybrid - petrol,24.0,mercedes,CLA,24.0,2021.0,mercedes CLA
14406,61528.0,automatic,https://gocar.be/en/cars/mercedes/cla/sb-250e-luxury-line-dct-lederstof-led-gps-pdc-cam-verw-zetels/id/4874240,31990.0,Euro 6d,hybrid - petrol,0.0,mercedes,CLA,12.0,2023.0,mercedes CLA
14407,8525.0,automatic,https://gocar.be/en/cars/mercedes/cla/200-sb-amg-line-premium-multibeam-led/id/4874449,34850.0,Euro 6,petrol,140.0,mercedes,CLA,0.0,2024.0,mercedes CLA
14408,135525.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-cuir-brunledharman-kardonnavicameragarantie/id/4874448,14750.0,Euro 6b,petrol,133.0,mercedes,CLA,12.0,2014.0,mercedes CLA
14409,126000.0,automatic,https://gocar.be/en/cars/mercedes/cla/200-d-pack-amg-pano-gps-led-12m-garantie/id/4872025,17500.0,Euro 6c,diesel,148.0,mercedes,CLA,12.0,2019.0,mercedes CLA
14410,11055.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-cla-180-amg-line/id/4873431,37999.0,Euro 6,petrol,139.0,mercedes,CLA,12.0,2025.0,mercedes CLA
14413,107600.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-cla-180-d-automatique-garantie-1an/id/4873128,18500.0,Euro 6b,diesel,107.0,mercedes,CLA,12.0,2018.0,mercedes CLA
14414,75545.0,manual,https://gocar.be/en/cars/mercedes/cla/180-pack-amg/id/4871152,22990.0,Euro 6d,petrol,132.0,mercedes,CLA,12.0,2020.0,mercedes CLA
14415,10000.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-e-amg-premium-plus-pano-distronic-burmester-leder/id/4871294,44990.0,Euro 6,hybrid - petrol,20.0,mercedes,CLA,0.0,2025.0,mercedes CLA
14416,147300.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-shooting-brake-7g-dct-amg-line-navi-aut-garantie/id/4870968,15999.0,Euro 6b,petrol,130.0,mercedes,CLA,12.0,2016.0,mercedes CLA
14417,43185.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-d-coupe-amg-line/id/4870688,36890.0,Euro 6,diesel,142.0,mercedes,CLA,24.0,2023.0,mercedes CLA
14418,35077.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-d-shooting-brake-amg-line/id/4870689,35890.0,Euro 6,diesel,146.0,mercedes,CLA,24.0,2023.0,mercedes CLA
14419,7000.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-e-sb-amg-360cam-keyless-go-sfeerlicht-led/id/4871343,37750.0,Euro 6,hybrid - petrol,21.0,mercedes,CLA,0.0,2024.0,mercedes CLA
14420,73000.0,manual,https://gocar.be/en/cars/mercedes/cla-shooting-break/180-d-14835-eurtva-euro-6d-isc/id/4871570,17950.0,Euro 6d,diesel,133.0,mercedes,CLA,12.0,2019.0,mercedes CLA
14421,23987.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-star-edition-shooting-brake-amg-line-nightpakket-carplay-led/id/4870380,33749.0,Euro 6,petrol,141.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14422,67416.0,automatic,https://gocar.be/en/cars/mercedes/classe-m/ml-250-ml-250-bluetec-4matic-7g-tronic/id/4870250,24950.0,Euro 6b,diesel,159.0,mercedes,CLA,12.0,2015.0,mercedes CLA
14424,136269.0,automatic,https://gocar.be/en/cars/mercedes/cla/shooting-brake-cla-180-a7-business-solution-amg-amg-line-pano-dak-navi-camera-trekhaak/id/4869961,18845.0,Euro 6,petrol,130.0,mercedes,CLA,0.0,2019.0,mercedes CLA
14425,66208.0,manual,https://gocar.be/en/cars/mercedes/cla/180-cla-180-urban/id/4869981,16799.0,Euro 5,petrol,128.0,mercedes,CLA,12.0,2016.0,mercedes CLA
14426,14374.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-amg-night-pakket-pano-dak-head-up-display/id/4870498,39850.0,Euro 6,petrol,137.0,mercedes,CLA,0.0,2024.0,mercedes CLA
14429,8760.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-coupe-star-edition-cla-180-star-edition-smartphone-integratie-verwarmde-zetels/id/4870599,39990.0,Euro 6,petrol,138.0,mercedes,CLA,24.0,2025.0,mercedes CLA
14430,61135.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-e-sb-amg-pack-night-pano-multibeam/id/4869387,32890.0,Euro 6,hybrid - petrol,27.0,mercedes,CLA,24.0,2021.0,mercedes CLA
14432,18588.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-e-amg-line-shooting-brake-trekhaak-nightpakket-carplay-camera/id/4869065,38750.0,Euro 6,hybrid - petrol,142.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14433,40695.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-e-star-edition-shooting-brake-amg-line-nightpakket-carplay/id/4869066,38250.0,Euro 6,hybrid - petrol,141.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14435,56074.0,automatic,https://gocar.be/en/cars/mercedes/cla-180-shooting-brake/180-shooting-brake-automaatcameranavi/id/4868148,23490.0,Euro 6,petrol,137.0,mercedes,CLA,0.0,2022.0,mercedes CLA
14436,106805.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-vendu-sold/id/4869165,19990.0,Euro 6d,diesel,106.0,mercedes,CLA,0.0,2019.0,mercedes CLA
14437,31823.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-d-coupe-amg-line-4-jaar-garantie/id/4866512,36750.0,Euro 6,diesel,141.0,mercedes,CLA,24.0,2023.0,mercedes CLA
14438,85000.0,manual,https://gocar.be/en/cars/mercedes/cla/180-urbantoitpanogarantie/id/4866099,16990.0,Euro 6d-TEMP,petrol,133.0,mercedes,CLA,12.0,2018.0,mercedes CLA
14440,64029.0,automatic,https://gocar.be/en/cars/mercedes/cla/200-shooting-brake-luxury-line/id/4866516,27950.0,Euro 6d-TEMP,petrol,139.0,mercedes,CLA,24.0,2022.0,mercedes CLA
14441,18100.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-sb-7g-dct-edition-amg-linecamera-directiewagen/id/4866887,34200.0,Euro 6,petrol,139.0,mercedes,CLA,12.0,2024.0,mercedes CLA
14445,111077.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-cla-180-amg-line-navi-led-cruise-control/id/4865070,18950.0,Euro 6,petrol,124.0,mercedes,CLA,12.0,2018.0,mercedes CLA
14448,73409.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-cla-180-amg-line/id/4865265,31199.0,Euro 6,petrol,150.0,mercedes,CLA,12.0,2022.0,mercedes CLA
14449,3006.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-progressive-line-advanced/id/4865323,31850.0,Euro 6,petrol,134.0,mercedes,CLA,0.0,2025.0,mercedes CLA
14450,107000.0,manual,https://gocar.be/en/cars/mercedes/cla/180-cla-180-edition-line-eu6d-temp/id/4865312,12500.0,Euro 6d,petrol,133.0,mercedes,CLA,0.0,2018.0,mercedes CLA
14451,40001.0,manual,https://gocar.be/en/cars/mercedes/cla/180-coupe-business-line/id/4864734,22890.0,Euro 6,petrol,133.0,mercedes,CLA,24.0,2021.0,mercedes CLA
14452,104137.0,automatic,https://gocar.be/en/cars/mercedes/cla/shooting-brake-cla-180-d-dct-business-solution/id/4863525,21985.0,Euro 6,diesel,134.0,mercedes,CLA,12.0,2020.0,mercedes CLA
14454,39539.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-d-amg-line-shooting-brake-nightpakket-key-less-go-19-inch-camera/id/4862872,34949.0,Euro 6,diesel,144.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14458,53899.0,manual,https://gocar.be/en/cars/mercedes/cla/180-amg-linesfeerlichtsportzetelscameralederalcan/id/4864252,25499.0,Euro 6d,petrol,124.0,mercedes,CLA,12.0,2021.0,mercedes CLA
14462,70774.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-7g-dct-amg-line-gps-camera-alu-sfeerverlichtin/id/4862408,31900.0,Euro 6,hybrid - petrol,25.0,mercedes,CLA,12.0,2023.0,mercedes CLA
14463,49900.0,automatic,https://gocar.be/en/cars/mercedes/cla/200d-shooting-break-business-edition/id/4861212,25450.0,Euro 6,diesel,133.0,mercedes,CLA,0.0,2021.0,mercedes CLA
14464,60636.0,manual,https://gocar.be/en/cars/mercedes/cla/200-amgpanocameraxenonnaviverw-zetnight-pack/id/4860628,19650.0,Euro 6,diesel,114.0,mercedes,CLA,0.0,2015.0,mercedes CLA
14465,39400.0,automatic,https://gocar.be/en/cars/mercedes/cla/200-amg-line-shooting-brake-facelift-panoramisch-dak-carplay-camera/id/4858965,32140.0,Euro 6,petrol,141.0,mercedes,CLA,24.0,2023.0,mercedes CLA
14466,10391.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-coupe-star-edition-star-edition/id/4859746,39990.0,Euro 6,petrol,139.0,mercedes,CLA,24.0,2025.0,mercedes CLA
14467,80326.0,manual,https://gocar.be/en/cars/mercedes/cla/180-dieselgpsbluetoothclimcamera/id/4858867,15990.0,Euro 6,diesel,103.0,mercedes,CLA,12.0,2017.0,mercedes CLA
14468,23310.0,automatic,https://gocar.be/en/cars/mercedes/cla/250e-star-edition-shooting-brake-amg-line-nightpakket-key-less-carplay/id/4858966,38750.0,Euro 6,hybrid - petrol,10.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14471,80326.0,manual,https://gocar.be/en/cars/mercedes/cla/180-dieselgpsbluetoothclimcamera/id/4857592,15990.0,Euro 5,diesel,103.0,mercedes,CLA,12.0,2017.0,mercedes CLA
14472,89000.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-d-shootingbrake-luxury-7gtronic-led-cruise-navi/id/4858253,24490.0,Euro 6d,diesel,118.0,mercedes,CLA,60.0,2021.0,mercedes CLA
14473,66960.0,automatic,https://gocar.be/en/cars/mercedes/cla/250e-shooting-brake-cla-250-e-business-solution-trekhaak-apple-carplay-android-auto-sfeerverlichting/id/4858297,28999.0,Euro 6,hybrid - petrol,154.0,mercedes,CLA,12.0,2021.0,mercedes CLA
14475,79238.0,automatic,https://gocar.be/en/cars/mercedes/cla/180da-business-solution-luxury-ledercuir-led-gps-pdc-cam-verw-zetels-trekhaak/id/4857942,26490.0,Euro 6d,diesel,136.0,mercedes,CLA,12.0,2021.0,mercedes CLA
14476,57323.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-7g-dct-business-line-leder-gps-camera-alu-sfee/id/4858679,28900.0,Euro 6,hybrid - petrol,24.0,mercedes,CLA,12.0,2022.0,mercedes CLA
14477,17952.0,automatic,https://gocar.be/en/cars/mercedes/cla-180/180-shooting-brake-progressive-dct7/id/4856554,30990.0,Euro 6,petrol,138.0,mercedes,CLA,12.0,2024.0,mercedes CLA
14478,91200.0,automatic,https://gocar.be/en/cars/mercedes/cla/45-amg-coupe-full-option/id/4856354,26500.0,Euro 5,petrol,133.0,mercedes,CLA,0.0,2015.0,mercedes CLA
14480,36260.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-7g-dct-leder-gps-camera/id/4856976,30900.0,Euro 6,hybrid - petrol,24.0,mercedes,CLA,12.0,2023.0,mercedes CLA
14481,25355.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-coupe-luxury-line-top-options/id/4857153,31490.0,Euro 6,petrol,136.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14482,27445.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-d-coupe-luxury-line-top-options/id/4857154,31490.0,Euro 6,diesel,134.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14486,9345.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-coupe-star-edition-cla-180-star-edition/id/4856638,39990.0,Euro 6,petrol,135.0,mercedes,CLA,24.0,2025.0,mercedes CLA
14487,99234.0,manual,https://gocar.be/en/cars/mercedes/cla/180-d-pack-amg-edition-1-garantie-12-mois/id/4855785,18990.0,Euro 6b,diesel,104.0,mercedes,CLA,12.0,2018.0,mercedes CLA
14491,11022.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-shooting-brake-amg-line-panoramisch-dak-head-up-display-360-parkeerpakket-verwarmde-zetels-smartphone-integratie-widescreen/id/4855659,39990.0,Euro 6,petrol,141.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14492,72414.0,automatic,https://gocar.be/en/cars/mercedes/classe-m/glc-300-de-4m-pano-dak-leder-burmester-trekhaak-carplay/id/4854675,39450.0,Euro 6,hybrid - diesel,48.0,mercedes,CLA,24.0,2021.0,mercedes CLA
14495,79172.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-e-coupe-business/id/4853371,29890.0,Euro 6,hybrid - petrol,22.0,mercedes,CLA,24.0,2022.0,mercedes CLA
14496,97900.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-coupe-business/id/4853380,20890.0,Euro 6,petrol,135.0,mercedes,CLA,24.0,2021.0,mercedes CLA
14497,11235.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-e-amg-line-shooting-brake-19-inch-nightpakket-camera/id/4854311,42250.0,Euro 6,hybrid - petrol,147.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14498,83000.0,manual,https://gocar.be/en/cars/mercedes/cla/180-benzinenavicruiseclimagarantie/id/4853082,15950.0,Euro 6,petrol,133.0,mercedes,CLA,12.0,2016.0,mercedes CLA
14499,83604.0,manual,https://gocar.be/en/cars/mercedes/cla/180-cla-180-amg-line/id/4850735,17799.0,Euro 6d-TEMP,petrol,160.0,mercedes,CLA,12.0,2019.0,mercedes CLA
14500,59684.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-cla-180-shooting-brake-progressive/id/4851243,22599.0,Euro 6,petrol,125.0,mercedes,CLA,12.0,2020.0,mercedes CLA
14501,85652.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-cla-180-shooting-brake-urban/id/4851253,18599.0,Euro 6d-TEMP,petrol,167.0,mercedes,CLA,12.0,2020.0,mercedes CLA
14502,58628.0,manual,https://gocar.be/en/cars/mercedes/cla/180-coupe-amg-pack-night/id/4846019,26490.0,Euro 6,petrol,137.0,mercedes,CLA,24.0,2020.0,mercedes CLA
14503,7595.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-coupe-amg-line-panoramisch-dak-nightpack-smartphone-integratie-widescreen/id/4839204,42990.0,Euro 6,petrol,139.0,mercedes,CLA,24.0,2025.0,mercedes CLA
14504,7810.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-coupe-amg-line-panoramisch-dak-nightpack-smartphone-integratie-widescreen/id/4839205,42990.0,Euro 6,petrol,139.0,mercedes,CLA,24.0,2025.0,mercedes CLA
14505,10999.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-coupe-amg-line-panoramisch-dak-nightpack-smartphone-integratie-widescreen/id/4839220,42990.0,Euro 6,petrol,139.0,mercedes,CLA,24.0,2025.0,mercedes CLA
14506,105079.0,manual,https://gocar.be/en/cars/mercedes/cla/180-d-coupe-amg-line-pano-camera-park-assist-heated-seats-with-memory-function-keyless-entry-ambient-lighting/id/4838080,26990.0,Euro 6,diesel,131.0,mercedes,CLA,24.0,2021.0,mercedes CLA
14507,18107.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-shooting-brake-amg-line-smartphone-integratie-verwarmde-zetels-widescreen/id/4833603,34990.0,Euro 6,petrol,139.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14508,47544.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-star-edition-shooting-brake-amg-line-nightpakket-key-less-carplay/id/4833400,32249.0,Euro 6,petrol,140.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14509,21016.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-sb/id/4834150,31750.0,Euro 6,petrol,137.0,mercedes,CLA,0.0,2025.0,mercedes CLA
14510,45096.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-amg-line-ia-7g-dct-amg-line-ia-7g-dct-gps-lederalcantara-camera-pdc-cruise-alu-18/id/4832753,31995.0,Euro 6d,petrol,138.0,mercedes,CLA,0.0,2023.0,mercedes CLA
14514,88903.0,automatic,https://gocar.be/en/cars/mercedes/cla/shooting-brake-250-e-amg-line-pano-dak-trekhaak-memory-sfeerverl-1-jaar-used-garantie/id/4829007,28699.0,Euro 6d-TEMP,hybrid - petrol,26.0,mercedes,CLA,12.0,2021.0,mercedes CLA
14515,15099.0,automatic,https://gocar.be/en/cars/mercedes/cla/250e-star-edition-shooting-brake-amg-line-multibeam-led-panoramisch-dak/id/4829028,39950.0,Euro 6,hybrid - petrol,153.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14516,26108.0,automatic,https://gocar.be/en/cars/mercedes/cla/250e-star-edition-shooting-brake-amg-line-carplay-led-camera/id/4829029,38750.0,Euro 6,hybrid - petrol,141.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14517,66000.0,manual,https://gocar.be/en/cars/mercedes/cla/180-d-full-led-cruise-navi-camera-parking/id/4830085,23490.0,Euro 6d,diesel,133.0,mercedes,CLA,60.0,2021.0,mercedes CLA
14520,36801.0,automatic,https://gocar.be/en/cars/mercedes/cla-shooting-break/180-facelift-luxury-line/id/4828788,30890.0,Euro 6,petrol,138.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14522,69250.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-e-amg-line-shooting-brake-carplay-trekhaak-camera-led-1y-used-car-garantie/id/4827403,29748.0,Euro 6,hybrid - petrol,156.0,mercedes,CLA,12.0,2020.0,mercedes CLA
14523,80000.0,automatic,https://gocar.be/en/cars/mercedes/cla/45-amg-turbo-4-matic1erpropboiteautopanogarantie/id/4828184,29450.0,Euro 6b,petrol,133.0,mercedes,CLA,0.0,2017.0,mercedes CLA
14524,27800.0,automatic,https://gocar.be/en/cars/mercedes/cla/250-e-amg-night-19-led-sfeerlicht-360cam-keyless/id/4828310,40850.0,Euro 6,hybrid - petrol,24.0,mercedes,CLA,0.0,2024.0,mercedes CLA
14525,12149.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-shooting-brake-amg-line-panoramisch-dak-trekhaak-nightpack-head-up-display-memory-zetels-360-parkeerpakket-smartphone-integratie-widescreen/id/4826078,40990.0,Euro 6,petrol,140.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14527,8638.0,automatic,https://gocar.be/en/cars/mercedes/cla/200-d-shooting-brake-amg-pack-night-facelift/id/4824543,35890.0,Euro 6,diesel,135.0,mercedes,CLA,24.0,2024.0,mercedes CLA
14528,80477.0,manual,https://gocar.be/en/cars/mercedes/cla/180-business-solution-i-business-solution-i-gps-camera-pdc-cruise-alu/id/4822994,21995.0,Euro 6d,petrol,133.0,mercedes,CLA,0.0,2020.0,mercedes CLA
14531,113221.0,automatic,https://gocar.be/en/cars/mercedes/cla/180-cla-180-d-amg-line/id/4823621,21199.0,Euro 6d-TEMP,diesel,123.0,mercedes,CLA,12.0,2019.0,mercedes CLA
14532,107227.0,automatic,https://gocar.be/en/cars/mercedes/cla/220-cla-220-shooting-brake-urban/id/4824164,14699.0,Euro 5,diesel,108.0,mercedes,CLA,12.0,2015.0,mercedes CLA
14533,108374.0,manual,https://gocar.be/en/cars/mercedes/cla/180-cla-180-d-urban/id/4824216,12699.0,Euro 5,diesel,106.0,mercedes,CLA,12.0,2014.0,mercedes CLA
14534,87503.0,manual,https://gocar.be/en/cars/mercedes/cla/180-cla-180-d/id/4824199,14799.0,Euro 5,diesel,98.0,mercedes,CLA,12.0,2017.0,mercedes CLA
